GEOID,County,State,Target_PctChg,AgeUnder15,Age15to24,Age25to34,Age35to44,Age45to64,Age65to84,asAgeOver85,Married_Family,Avg_HH_Size,Avg_Fam_Size,High_School,BS,Veterans,Born_in_State,Own_Comp,Broadband_Access,Mean_HHI,Median_HHI,Unempl_Rate,maskLow,maskHigh,DensPerSqMile,DominantReligion,Religiosity,Region,vaccineHest,Geographical_Point,CVAC_level_of_concern_for_vaccination_rollout,Social_Vulnerability_Index_SVI,per_dem,per_gop
39151,Stark County,Ohio,-0.227272727,0.119,0.121,0.118,0.117,0.271,0.176,0.022,0.448,2.34,2.91,0.915,0.22,0.077,0.834,0.92,0.844,71726,55499,3.7,0.277,0.723,652.9,Catholic,0.563269131,Midwest,0.4254,POINT (-82.70936 40.415534),0.05,0.37,0.399749314,0.585093665
39153,Summit County,Ohio,-0.112299465,0.117,0.12,0.134,0.118,0.271,0.161,0.025,0.432,2.37,3.04,0.925,0.326,0.065,0.76,0.925,0.873,82501,57364,5.5,0.229,0.772,1312.6,Catholic,0.531980634,Midwest,0.3865,POINT (-82.70936 40.415534),0.08,0.33,0.540757934,0.445080275
39155,Trumbull County,Ohio,-0.467692308,0.112,0.113,0.114,0.109,0.276,0.194,0.026,0.418,2.31,2.97,0.886,0.195,0.094,0.771,0.88,0.787,63876,47087,3.7,0.234,0.765,340.1,Catholic,0.538119556,Midwest,0.4473,POINT (-82.70936 40.415534),0.29,0.46,0.440777814,0.546469837
39157,Tuscarawas County,Ohio,-0.750670241,0.128,0.113,0.115,0.117,0.261,0.175,0.028,0.514,2.47,3.03,0.845,0.183,0.069,0.877,0.881,0.789,66584,53616,5.5,0.446,0.554,163.1,Catholic,0.658594543,Midwest,0.4751,POINT (-82.70936 40.415534),0.28,0.34,0.292831989,0.691991367
39165,Warren County,Ohio,1.171641791,0.138,0.126,0.115,0.136,0.283,0.133,0.015,0.626,2.68,3.16,0.952,0.449,0.075,0.656,0.962,0.933,123325,90837,2.6,0.191,0.809,530,Catholic,0.327707071,Midwest,0.3401,POINT (-82.70936 40.415534),0.01,0.05,0.338493755,0.646495224
39169,Wayne County,Ohio,-0.272058824,0.134,0.148,0.114,0.109,0.248,0.158,0.026,0.521,2.5,3.09,0.852,0.222,0.07,0.824,0.844,0.803,72370,57458,2.3,0.29,0.711,206.4,Other,0.68132204,Midwest,0.4621,POINT (-82.70936 40.415534),0.39,0.48,0.306910082,0.677173332
39173,Wood County,Ohio,-0.258333333,0.111,0.214,0.126,0.104,0.239,0.143,0.011,0.449,2.42,3.02,0.951,0.37,0.067,0.784,0.949,0.881,82303,63791,3.7,0.176,0.824,203.3,Catholic,0.662302372,Midwest,0.3746,POINT (-82.70936 40.415534),0.08,0.17,0.452934302,0.528973179
4001,Apache County,Arizona,1.043763676,0.156,0.137,0.13,0.1,0.252,0.148,0.013,0.344,3.38,4.92,0.817,0.118,0.08,0.71,0.581,0.347,43748,30480,7.5,0.149,0.851,6.4,Catholic,0.493623983,West,0.6888,POINT (-111.664616 34.293239),1,0.99,0.662052696,0.325213882
40017,Canadian County,Oklahoma,-0.226415094,0.152,0.131,0.139,0.153,0.23,0.117,0.017,0.588,3.17,3.72,0.885,0.274,0.098,0.649,0.956,0.906,86545,73635,3,0.219,0.781,128.9,Evangelical,0.508979496,South,0.5482,POINT (-97.508297 35.583449),0.44,0.26,0.270293833,0.703099774
40027,Cleveland County,Oklahoma,3.681034483,0.122,0.191,0.141,0.129,0.226,0.125,0.014,0.483,2.52,3.09,0.923,0.356,0.1,0.569,0.953,0.893,83314,64290,4.1,0.226,0.774,474.7,Evangelical,0.504490626,South,0.4949,POINT (-97.508297 35.583449),0.38,0.34,0.41599459,0.556671509
4003,Cochise County,Arizona,0.124183007,0.122,0.121,0.123,0.113,0.236,0.203,0.027,0.474,2.31,2.87,0.886,0.25,0.194,0.374,0.92,0.825,67592,48484,4.9,0.225,0.775,21.3,Catholic,0.426240616,West,0.4716,POINT (-111.664616 34.293239),0.9,0.91,0.392439601,0.587981413
40031,Comanche County,Oklahoma,1.610328638,0.128,0.16,0.173,0.129,0.222,0.105,0.017,0.434,2.67,3.36,0.908,0.208,0.183,0.454,0.943,0.872,66189,51300,6.5,0.36,0.639,116.1,Evangelical,0.567728731,South,0.622,POINT (-97.508297 35.583449),0.71,0.84,0.385815722,0.586708204
40037,Creek County,Oklahoma,0.934375,0.138,0.12,0.118,0.117,0.266,0.162,0.024,0.536,2.66,3.15,0.885,0.176,0.079,0.71,0.919,0.854,71024,54969,3,0.373,0.627,73.6,Evangelical,0.534266154,South,0.5477,POINT (-97.508297 35.583449),0.62,0.49,0.215603999,0.763612523
4005,Coconino County,Arizona,0.698924731,0.114,0.248,0.139,0.107,0.214,0.123,0.007,0.448,2.61,3.27,0.935,0.396,0.057,0.528,0.947,0.811,81219,58085,8.5,0.189,0.812,7.2,Other,0.324063948,West,0.5347,POINT (-111.664616 34.293239),0.81,0.71,0.60941292,0.368827203
40101,Muskogee County,Oklahoma,1.714285714,0.141,0.126,0.131,0.127,0.242,0.151,0.02,0.472,2.39,2.87,0.863,0.214,0.09,0.684,0.9,0.736,64738,42450,5.9,0.413,0.586,87.6,Evangelical,0.840695873,South,0.5978,POINT (-97.508297 35.583449),0.77,0.93,0.32004306,0.658905147
40109,Oklahoma County,Oklahoma,0.626436782,0.142,0.13,0.155,0.131,0.229,0.124,0.016,0.421,2.56,3.29,0.879,0.326,0.085,0.583,0.933,0.871,83009,56235,4.3,0.257,0.743,1013.8,Evangelical,0.821679494,South,0.5089,POINT (-97.508297 35.583449),0.47,0.68,0.480844134,0.492128656
40119,Payne County,Oklahoma,1.99047619,0.111,0.289,0.143,0.101,0.169,0.123,0.015,0.465,2.3,2.87,0.939,0.392,0.049,0.614,0.945,0.828,57813,41272,3.2,0.28,0.721,113,Evangelical,0.557750485,South,0.5706,POINT (-97.508297 35.583449),0.67,0.51,0.36784401,0.600917586
40125,Pottawatomie County,Oklahoma,5.338983051,0.137,0.138,0.119,0.132,0.249,0.147,0.017,0.516,2.71,3.28,0.887,0.2,0.086,0.715,0.905,0.846,69393,53511,5.5,0.372,0.628,88.2,Evangelical,0.710290602,South,0.57,POINT (-97.508297 35.583449),0.61,0.78,0.258116019,0.718112471
4013,Maricopa County,Arizona,0.239735099,0.133,0.133,0.147,0.13,0.241,0.139,0.016,0.48,2.75,3.36,0.881,0.335,0.073,0.389,0.961,0.891,92992,68649,4.4,0.107,0.892,414.9,Catholic,0.416318127,West,0.4561,POINT (-111.664616 34.293239),0.79,0.64,0.502916923,0.481119608
40131,Rogers County,Oklahoma,1.104910714,0.13,0.127,0.126,0.12,0.268,0.149,0.018,0.582,2.56,3.01,0.909,0.236,0.109,0.641,0.936,0.842,83199,66132,3.1,0.366,0.634,128.6,Evangelical,0.516368448,South,0.5288,POINT (-97.508297 35.583449),0.49,0.28,0.215226809,0.763831841
40143,Tulsa County,Oklahoma,1.256410256,0.14,0.129,0.146,0.13,0.236,0.129,0.019,0.447,2.52,3.2,0.897,0.336,0.067,0.567,0.943,0.885,84293,57483,4.9,0.276,0.725,1058.1,Evangelical,0.751182874,South,0.5025,POINT (-97.508297 35.583449),0.54,0.62,0.40871763,0.564628503
40145,Wagoner County,Oklahoma,0.667931689,0.14,0.121,0.129,0.132,0.255,0.156,0.012,0.583,2.72,3.24,0.911,0.229,0.104,0.641,0.931,0.866,83348,64319,5.3,0.319,0.681,130.1,Evangelical,0.300444688,South,0.5269,POINT (-97.508297 35.583449),0.52,0.42,0.239515536,0.740421076
4015,Mohave County,Arizona,0.921455939,0.096,0.092,0.095,0.091,0.273,0.286,0.024,0.503,2.29,2.69,0.87,0.135,0.137,0.182,0.929,0.84,63437,50179,5.1,0.251,0.749,15,Catholic,0.242499475,West,0.5035,POINT (-111.664616 34.293239),0.92,0.86,0.237151998,0.750059692
4017,Navajo County,Arizona,0.639477977,0.154,0.116,0.115,0.117,0.244,0.173,0.012,0.477,2.79,3.31,0.835,0.131,0.079,0.674,0.836,0.653,53425,38897,9.9,0.258,0.741,10.8,Other,0.445969716,West,0.6888,POINT (-111.664616 34.293239),1,1,0.451557461,0.534094201
4019,Pima County,Arizona,0.787301587,0.117,0.151,0.13,0.115,0.231,0.181,0.022,0.426,2.48,3.18,0.881,0.326,0.096,0.421,0.942,0.883,76892,56169,5.5,0.12,0.88,106.7,Catholic,0.427335317,West,0.4539,POINT (-111.664616 34.293239),0.86,0.88,0.585674095,0.398970686
4021,Pinal County,Arizona,0.012884044,0.13,0.115,0.131,0.132,0.23,0.188,0.018,0.568,2.84,3.31,0.868,0.194,0.104,0.408,0.948,0.888,78763,62057,5.2,0.184,0.815,70,Catholic,0.224541608,West,0.533,POINT (-111.664616 34.293239),0.87,0.86,0.405897199,0.578678859
4025,Yavapai County,Arizona,1.397094431,0.089,0.098,0.084,0.089,0.273,0.298,0.03,0.497,2.24,2.73,0.918,0.285,0.136,0.31,0.927,0.871,71282,53816,4.4,0.185,0.815,26,Catholic,0.291959077,West,0.4471,POINT (-111.664616 34.293239),0.76,0.52,0.34618928,0.638798157
41003,Benton County,Oregon,0,0.089,0.257,0.122,0.12,0.212,0.139,0.022,0.481,2.33,2.82,0.974,0.579,0.054,0.46,0.966,0.935,88001,70835,3.3,0.073,0.926,126.6,Catholic,0.30099674,West,0.3219,POINT (-120.605279 43.940449),0.44,0.35,0.678554518,0.28178564
41005,Clackamas County,Oregon,-0.435695538,0.121,0.114,0.119,0.141,0.265,0.167,0.021,0.533,2.57,3.08,0.936,0.371,0.07,0.535,0.951,0.873,106184,80294,5.2,0.111,0.889,201,Catholic,0.330012341,West,0.2905,POINT (-120.605279 43.940449),0.36,0.19,0.539597717,0.428863043
41017,Deschutes County,Oregon,-0.66062603,0.115,0.109,0.124,0.133,0.271,0.189,0.018,0.525,2.57,3.02,0.932,0.387,0.101,0.385,0.971,0.922,91480,71643,5.9,0.085,0.916,52.3,Catholic,0.286528501,West,0.295,POINT (-120.605279 43.940449),0.3,0.16,0.526709999,0.444336203
41019,Douglas County,Oregon,-0.509015257,0.112,0.096,0.109,0.111,0.258,0.231,0.035,0.515,2.36,2.81,0.923,0.157,0.146,0.458,0.936,0.875,63462,48585,6.7,0.25,0.75,21.4,Other,0.295141501,West,0.3691,POINT (-120.605279 43.940449),0.49,0.73,0.297751325,0.672862049
41029,Jackson County,Oregon,-0.089347079,0.117,0.108,0.116,0.121,0.253,0.206,0.027,0.46,2.48,3.11,0.906,0.276,0.111,0.394,0.937,0.85,73949,56450,5.3,0.196,0.803,73,Catholic,0.302869994,West,0.3434,POINT (-120.605279 43.940449),0.4,0.74,0.467723037,0.502252978
41033,Josephine County,Oregon,0.409005629,0.111,0.093,0.114,0.105,0.266,0.233,0.031,0.496,2.45,2.8,0.892,0.168,0.113,0.344,0.924,0.858,63233,47573,9.6,0.156,0.844,50.4,Other,0.280608852,West,0.3655,POINT (-120.605279 43.940449),0.5,0.66,0.357293623,0.614840921
41035,Klamath County,Oregon,-0.35252809,0.124,0.106,0.127,0.115,0.252,0.194,0.022,0.432,2.3,2.75,0.899,0.216,0.134,0.508,0.93,0.807,68806,56348,6.1,0.19,0.81,11.2,Catholic,0.323365472,West,0.371,POINT (-120.605279 43.940449),0.58,0.87,0.282851386,0.689103088
41039,Lane County,Oregon,-0.42887931,0.102,0.156,0.13,0.126,0.239,0.179,0.02,0.431,2.4,2.92,0.928,0.323,0.086,0.452,0.943,0.892,77180,57325,6.4,0.144,0.856,77.2,Catholic,0.279655403,West,0.3214,POINT (-120.605279 43.940449),0.55,0.65,0.604563268,0.361461938
41043,Linn County,Oregon,0,0.122,0.125,0.135,0.119,0.254,0.169,0.022,0.48,2.6,3.13,0.877,0.188,0.089,0.561,0.952,0.889,74582,61488,3.5,0.178,0.823,50.9,Catholic,0.319588247,West,0.3219,POINT (-120.605279 43.940449),0.56,0.68,0.364977974,0.598650881
41047,Marion County,Oregon,-0.342168675,0.136,0.136,0.14,0.128,0.235,0.145,0.017,0.492,2.79,3.35,0.854,0.253,0.066,0.526,0.954,0.896,78396,64306,6.5,0.095,0.906,266.7,Catholic,0.47334105,West,0.3391,POINT (-120.605279 43.940449),0.59,0.85,0.488552201,0.477255428
41051,Multnomah County,Oregon,-0.468627451,0.103,0.108,0.187,0.168,0.242,0.124,0.015,0.387,2.35,3.06,0.919,0.478,0.052,0.408,0.957,0.913,99033,72900,4.2,0.083,0.916,1704.9,Catholic,0.390202275,West,0.2771,POINT (-120.605279 43.940449),0.57,0.47,0.792067015,0.179000084
41053,Polk County,Oregon,0.060218978,0.126,0.174,0.11,0.118,0.232,0.161,0.022,0.563,2.7,3.31,0.933,0.322,0.073,0.555,0.954,0.865,87386,72914,4.5,0.113,0.887,101.8,Other,0.264366139,West,0.325,POINT (-120.605279 43.940449),0.52,0.58,0.474560477,0.491437328
41059,Umatilla County,Oregon,0.4375,0.15,0.121,0.158,0.116,0.233,0.145,0.017,0.506,2.65,3.19,0.867,0.189,0.076,0.376,0.929,0.837,75934,60425,6,0.134,0.865,23.6,Catholic,0.429350762,West,0.3481,POINT (-120.605279 43.940449),0.73,0.97,0.324081361,0.643804104
41067,Washington County,Oregon,-0.562043796,0.128,0.12,0.158,0.151,0.246,0.12,0.019,0.516,2.67,3.24,0.935,0.441,0.059,0.423,0.972,0.924,109231,85734,3.8,0.074,0.925,731.4,Catholic,0.337539408,West,0.2571,POINT (-120.605279 43.940449),0.45,0.32,0.655394817,0.309288038
41071,Yamhill County,Oregon,-0.204892966,0.126,0.139,0.139,0.125,0.245,0.153,0.023,0.492,2.79,3.3,0.88,0.25,0.098,0.501,0.951,0.884,84219,72904,3.8,0.128,0.872,138.6,Catholic,0.390642485,West,0.325,POINT (-120.605279 43.940449),0.55,0.66,0.461178148,0.501518931
42001,Adams County,Pennsylvania,-0.6,0.11,0.137,0.107,0.106,0.283,0.187,0.024,0.564,2.55,3.08,0.891,0.216,0.083,0.596,0.897,0.854,84262,67715,1.8,0.156,0.844,195.5,Catholic,0.587158677,Northeast,0.3635,POINT (-77.838886 40.896694),0.14,0.21,0.321031844,0.661617943
42003,Allegheny County,Pennsylvania,-0.355329949,0.102,0.118,0.155,0.121,0.257,0.162,0.031,0.407,2.14,2.83,0.952,0.429,0.068,0.76,0.917,0.876,91448,64871,4.1,0.074,0.926,1675.6,Catholic,0.676779624,Northeast,0.2856,POINT (-77.838886 40.896694),0.06,0.25,0.594314294,0.390332506
42005,Armstrong County,Pennsylvania,-1,0.107,0.097,0.112,0.109,0.296,0.201,0.026,0.497,2.19,2.77,0.923,0.156,0.094,0.928,0.845,0.79,68661,57636,3,0.26,0.741,105.5,Catholic,0.70956325,Northeast,0.3874,POINT (-77.838886 40.896694),0.24,0.25,0.232526808,0.755815232
42007,Beaver County,Pennsylvania,-0.314754098,0.108,0.104,0.124,0.111,0.282,0.195,0.025,0.452,2.28,2.92,0.925,0.269,0.081,0.815,0.89,0.85,75836,60672,4.3,0.138,0.862,392.3,Catholic,0.624906913,Northeast,0.3335,POINT (-77.838886 40.896694),0.07,0.25,0.405027517,0.581787467
42011,Berks County,Pennsylvania,-0.796577947,0.126,0.134,0.125,0.116,0.266,0.153,0.023,0.49,2.63,3.18,0.872,0.254,0.064,0.707,0.898,0.844,84720,67708,4.7,0.108,0.893,480.4,Catholic,0.608948527,Northeast,0.3349,POINT (-77.838886 40.896694),0.22,0.62,0.451955824,0.533891213
42013,Blair County,Pennsylvania,-0.912280702,0.114,0.11,0.126,0.112,0.271,0.188,0.025,0.458,2.26,2.69,0.916,0.231,0.086,0.857,0.898,0.841,69143,51004,3.8,0.256,0.744,241.7,Catholic,0.659333223,Northeast,0.3925,POINT (-77.838886 40.896694),0.16,0.4,0.277317399,0.712414498
42017,Bucks County,Pennsylvania,0.042168675,0.114,0.116,0.111,0.123,0.297,0.167,0.025,0.562,2.57,3.1,0.94,0.422,0.062,0.644,0.948,0.915,120851,93767,3.8,0.064,0.936,1034.7,Catholic,0.760530605,Northeast,0.2688,POINT (-77.838886 40.896694),0.01,0.08,0.516644205,0.472869567
42019,Butler County,Pennsylvania,-0.5,0.11,0.119,0.116,0.115,0.295,0.169,0.024,0.547,2.34,2.96,0.955,0.375,0.075,0.829,0.908,0.853,95378,72262,3.5,0.159,0.841,233.1,Catholic,0.723401247,Northeast,0.3012,POINT (-77.838886 40.896694),0.04,0.08,0.3310357,0.656272892
42021,Cambria County,Pennsylvania,-0.91152815,0.105,0.127,0.103,0.106,0.279,0.199,0.034,0.472,2.19,2.77,0.939,0.206,0.089,0.877,0.862,0.817,63805,49076,3.9,0.241,0.758,208.7,Catholic,0.872068987,Northeast,0.3684,POINT (-77.838886 40.896694),0.19,0.49,0.307903761,0.681341571
42025,Carbon County,Pennsylvania,-0.865269461,0.105,0.097,0.114,0.112,0.312,0.176,0.04,0.492,2.33,2.77,0.896,0.186,0.078,0.764,0.894,0.833,82287,61111,5.3,0.09,0.909,171.1,Catholic,0.614645435,Northeast,0.3257,POINT (-77.838886 40.896694),0.2,0.3,0.333402718,0.65372149
42027,Centre County,Pennsylvania,-0.592592593,0.084,0.26,0.137,0.106,0.23,0.133,0.016,0.457,2.44,2.97,0.931,0.438,0.055,0.675,0.91,0.829,82780,60706,3.3,0.106,0.893,138.7,Catholic,0.497025781,Northeast,0.3436,POINT (-77.838886 40.896694),0.22,0.29,0.516885396,0.469358523
42029,Chester County,Pennsylvania,-0.273195876,0.128,0.133,0.115,0.125,0.278,0.145,0.022,0.582,2.64,3.16,0.94,0.547,0.059,0.619,0.951,0.922,144892,102016,3.4,0.066,0.933,664.7,Catholic,0.709955781,Northeast,0.2569,POINT (-77.838886 40.896694),0.02,0.14,0.577578044,0.407169528
42033,Clearfield County,Pennsylvania,-0.709006928,0.102,0.103,0.122,0.119,0.296,0.181,0.032,0.475,2.29,2.86,0.881,0.161,0.092,0.857,0.84,0.767,57924,45643,4.2,0.282,0.718,71.3,Catholic,0.676747262,Northeast,0.3981,POINT (-77.838886 40.896694),0.23,0.61,0.244910877,0.739391331
42037,Columbia County,Pennsylvania,-0.85,0.1,0.175,0.108,0.108,0.265,0.177,0.023,0.481,2.32,2.82,0.905,0.249,0.075,0.818,0.887,0.809,70858,54570,2.3,0.116,0.884,139.3,Mainline,0.669589123,Northeast,0.3642,POINT (-77.838886 40.896694),0.16,0.28,0.337878156,0.644765968
42039,Crawford County,Pennsylvania,-0.512158055,0.114,0.128,0.11,0.106,0.276,0.189,0.024,0.512,2.29,2.79,0.889,0.215,0.094,0.79,0.88,0.814,63237,49428,3.8,0.176,0.824,87.7,Catholic,0.539131414,Northeast,0.3852,POINT (-77.838886 40.896694),0.24,0.51,0.307684982,0.679911437
42041,Cumberland County,Pennsylvania,-0.709511568,0.117,0.128,0.129,0.121,0.264,0.162,0.026,0.51,2.36,2.96,0.925,0.383,0.09,0.709,0.908,0.874,95404,75391,2.5,0.246,0.754,431.6,Catholic,0.689973917,Northeast,0.3216,POINT (-77.838886 40.896694),0.03,0.16,0.439598856,0.545301741
42043,Dauphin County,Pennsylvania,-0.581300813,0.125,0.119,0.138,0.119,0.265,0.152,0.021,0.431,2.38,3.1,0.898,0.315,0.078,0.691,0.903,0.851,80460,60733,3.3,0.313,0.686,510.6,Catholic,0.606963819,Northeast,0.3271,POINT (-77.838886 40.896694),0.12,0.5,0.535957603,0.450627002
42045,Delaware County,Pennsylvania,-0.435643564,0.122,0.137,0.129,0.123,0.264,0.14,0.027,0.48,2.6,3.28,0.93,0.407,0.053,0.708,0.939,0.891,110612,77339,5.1,0.064,0.937,3040.5,Catholic,0.702570222,Northeast,0.306,POINT (-77.838886 40.896694),0.06,0.41,0.62741409,0.360273065
42049,Erie County,Pennsylvania,-0.725,0.119,0.134,0.129,0.117,0.263,0.16,0.025,0.411,2.33,2.95,0.908,0.295,0.083,0.79,0.903,0.839,68095,51818,4.8,0.098,0.902,351.1,Catholic,0.65184306,Northeast,0.385,POINT (-77.838886 40.896694),0.16,0.62,0.498136166,0.487799362
42051,Fayette County,Pennsylvania,-0.813027744,0.104,0.107,0.123,0.11,0.292,0.184,0.03,0.42,2.26,2.87,0.879,0.178,0.071,0.835,0.846,0.799,68078,48509,8.6,0.261,0.739,172.8,Catholic,0.536133113,Northeast,0.4244,POINT (-77.838886 40.896694),0.26,0.62,0.329004329,0.663464169
42055,Franklin County,Pennsylvania,-0.612345679,0.126,0.109,0.115,0.125,0.266,0.176,0.025,0.536,2.54,3.13,0.882,0.22,0.097,0.631,0.917,0.866,76869,62484,2.5,0.145,0.855,193.7,Catholic,0.468646821,Northeast,0.3828,POINT (-77.838886 40.896694),0.13,0.34,0.277558397,0.708626815
42063,Indiana County,Pennsylvania,-0.611111111,0.104,0.176,0.126,0.099,0.252,0.172,0.026,0.486,2.56,3.23,0.907,0.234,0.072,0.887,0.849,0.763,69974,51914,3.1,0.128,0.872,107.5,Catholic,0.598526103,Northeast,0.3874,POINT (-77.838886 40.896694),0.35,0.55,0.306665372,0.681804942
42069,Lackawanna County,Pennsylvania,-0.271111111,0.118,0.115,0.129,0.117,0.266,0.176,0.028,0.45,2.29,2.83,0.914,0.291,0.075,0.726,0.908,0.865,73211,53826,3.9,0.052,0.949,467.1,Catholic,0.693509049,Northeast,0.3575,POINT (-77.838886 40.896694),0.11,0.53,0.537137163,0.453461572
42071,Lancaster County,Pennsylvania,-0.69527897,0.131,0.127,0.132,0.117,0.244,0.155,0.028,0.54,2.61,3.11,0.857,0.283,0.064,0.748,0.889,0.832,88819,67376,2.8,0.104,0.896,550.4,Catholic,0.638294718,Northeast,0.3467,POINT (-77.838886 40.896694),0.27,0.46,0.411717459,0.569378943
42073,Lawrence County,Pennsylvania,-0.541147132,0.11,0.116,0.112,0.107,0.279,0.192,0.031,0.474,2.24,2.77,0.925,0.229,0.093,0.828,0.879,0.833,68125,50547,6.1,0.197,0.804,254.4,Catholic,0.645815955,Northeast,0.3707,POINT (-77.838886 40.896694),0.17,0.47,0.346774894,0.642351767
42075,Lebanon County,Pennsylvania,-0.772435897,0.131,0.12,0.121,0.114,0.263,0.167,0.026,0.505,2.57,3.06,0.867,0.209,0.09,0.749,0.906,0.827,75913,61204,2.1,0.096,0.903,369.1,Mainline,0.59377246,Northeast,0.3706,POINT (-77.838886 40.896694),0.21,0.53,0.333045729,0.650324251
42077,Lehigh County,Pennsylvania,-0.336569579,0.126,0.13,0.13,0.128,0.256,0.149,0.021,0.484,2.6,3.11,0.9,0.296,0.059,0.575,0.916,0.865,86780,65667,4.7,0.071,0.929,1012.5,Catholic,0.61092656,Northeast,0.3355,POINT (-77.838886 40.896694),0.13,0.63,0.532111979,0.456161721
42079,Luzerne County,Pennsylvania,-0.666666667,0.11,0.122,0.126,0.119,0.272,0.172,0.026,0.423,2.33,2.93,0.915,0.216,0.086,0.74,0.895,0.834,68764,53972,4.8,0.085,0.915,360.4,Catholic,0.670834917,Northeast,0.3603,POINT (-77.838886 40.896694),0.19,0.61,0.423118816,0.566973865
42081,Lycoming County,Pennsylvania,-0.592057762,0.12,0.119,0.13,0.117,0.263,0.169,0.031,0.469,2.39,2.91,0.897,0.243,0.098,0.834,0.891,0.82,71332,53881,4,0.179,0.821,94.5,Catholic,0.667335567,Northeast,0.3864,POINT (-77.838886 40.896694),0.12,0.42,0.286411044,0.699733351
42085,Mercer County,Pennsylvania,-0.964114833,0.105,0.129,0.107,0.102,0.281,0.188,0.038,0.469,2.2,2.74,0.891,0.233,0.082,0.778,0.873,0.824,67630,54543,4.8,0.166,0.835,173.4,Catholic,0.673091102,Northeast,0.3672,POINT (-77.838886 40.896694),0.16,0.54,0.363512441,0.623649791
42089,Monroe County,Pennsylvania,-0.459057072,0.111,0.142,0.115,0.109,0.301,0.162,0.014,0.536,2.99,3.48,0.912,0.26,0.073,0.365,0.94,0.897,84254,62413,3.3,0.118,0.883,279.2,Catholic,0.524593446,Northeast,0.3304,POINT (-77.838886 40.896694),0.17,0.31,0.525593768,0.461964237
42091,Montgomery County,Pennsylvania,-0.077419355,0.122,0.117,0.125,0.128,0.272,0.154,0.028,0.54,2.52,3.08,0.949,0.501,0.056,0.711,0.956,0.924,127054,92302,3.5,0.079,0.921,1655.9,Catholic,0.727368311,Northeast,0.2594,POINT (-77.838886 40.896694),0.01,0.17,0.626299355,0.363535147
42095,Northampton County,Pennsylvania,-0.515050167,0.113,0.135,0.123,0.115,0.271,0.168,0.028,0.504,2.56,3.13,0.913,0.308,0.071,0.59,0.902,0.847,93381,74328,4.2,0.061,0.94,805.4,Catholic,0.66093338,Northeast,0.2973,POINT (-77.838886 40.896694),0.09,0.29,0.496426467,0.489232726
42097,Northumberland County,Pennsylvania,-0.766949153,0.114,0.1,0.135,0.11,0.276,0.194,0.021,0.472,2.24,2.71,0.887,0.161,0.083,0.87,0.827,0.775,60685,47349,4.7,0.155,0.846,206.2,Catholic,0.693572275,Northeast,0.3848,POINT (-77.838886 40.896694),0.39,0.5,0.299813164,0.684719627
42101,Philadelphia County,Pennsylvania,-0.474320242,0.119,0.129,0.192,0.127,0.227,0.122,0.018,0.281,2.48,3.32,0.859,0.31,0.045,0.644,0.907,0.842,72748,47474,8.2,0.086,0.914,11379.5,Catholic,0.514245029,Northeast,0.3496,POINT (-77.838886 40.896694),0.31,0.92,0.814416957,0.179045209
42107,Schuylkill County,Pennsylvania,-0.555555556,0.113,0.102,0.12,0.12,0.288,0.175,0.033,0.462,2.3,2.78,0.905,0.165,0.085,0.842,0.87,0.802,68557,56295,4.8,0.116,0.884,190.4,Catholic,0.781527962,Northeast,0.3819,POINT (-77.838886 40.896694),0.24,0.45,0.293571095,0.692194383
42125,Washington County,Pennsylvania,-0.553846154,0.111,0.12,0.11,0.116,0.282,0.182,0.029,0.491,2.32,2.86,0.928,0.309,0.067,0.828,0.901,0.87,88498,65431,4.8,0.117,0.884,242.5,Catholic,0.567438168,Northeast,0.3386,POINT (-77.838886 40.896694),0.03,0.17,0.380560104,0.608382991
42129,Westmoreland County,Pennsylvania,-0.661764706,0.103,0.108,0.108,0.11,0.295,0.198,0.034,0.478,2.2,2.8,0.945,0.293,0.09,0.871,0.89,0.841,77715,59073,3.9,0.156,0.845,355.4,Catholic,0.736100271,Northeast,0.3235,POINT (-77.838886 40.896694),0.05,0.14,0.351534971,0.634643221
42133,York County,Pennsylvania,-0.803842265,0.125,0.119,0.125,0.121,0.274,0.162,0.018,0.518,2.51,3.03,0.9,0.264,0.078,0.637,0.922,0.867,85972,69172,3.6,0.133,0.867,481.1,Catholic,0.530976707,Northeast,0.3429,POINT (-77.838886 40.896694),0.1,0.33,0.369495662,0.615307522
44003,Kent County,Rhode Island,-0.048484848,0.099,0.107,0.132,0.118,0.302,0.163,0.031,0.456,2.33,2.94,0.918,0.325,0.082,0.692,0.923,0.89,92956,74474,3,0.069,0.93,985.9,Catholic,0.614336956,Northeast,0.2176,POINT (-71.534637 41.572574),0,0.15,0.527569205,0.451172483
44005,Newport County,Rhode Island,-1,0.087,0.124,0.128,0.107,0.28,0.202,0.027,0.49,2.33,2.9,0.941,0.474,0.097,0.352,0.945,0.903,120476,81652,3.7,0.056,0.944,809.6,Catholic,0.52985957,Northeast,0.1931,POINT (-71.534637 41.572574),0.01,0.18,0.638944266,0.340686487
