fips,State,County,EconomicRegion,DensPerSqMile,New_case_rate,Infection_rate_change,per_gop,per_dem,low_mask_adoption,mask_adoption,AnyVaccineHesitancy,FullyVaccinatedAdults,Geographical_Point,Family,PercReligion
28121,Mississippi,Rankin County,Southeast,182.6,13.71,9.39,0.720331187,0.266746869,0.261,0.74,0.561,0.377,POINT (-89.65344 32.713378),Evangelical,0.730321925
28123,Mississippi,Scott County,Southeast,46.4,7.11,3.05,0.584977662,0.403015637,0.204,0.795,0.6242,0.353,POINT (-89.65344 32.713378),Evangelical,0.800028305
28125,Mississippi,Sharkey County,Southeast,11.4,3.31,0,0.31516262,0.671094824,0.282,0.718,0.6392,0.414,POINT (-89.65344 32.713378),Evangelical,0.727013832
28127,Mississippi,Simpson County,Southeast,46.7,14.47,13.4,0.645939086,0.341539763,0.354,0.645,0.561,0.327,POINT (-89.65344 32.713378),Evangelical,0.835399775
28129,Mississippi,Smith County,Southeast,25.9,31.41,30.51,0.775549418,0.215083463,0.389,0.611,0.6242,0.238,POINT (-89.65344 32.713378),Evangelical,0.434843248
28131,Mississippi,Stone County,Southeast,39.9,27.27,12.47,0.757044935,0.228738258,0.297,0.703,0.6122,0.311,POINT (-89.65344 32.713378),Evangelical,0.589171258
28133,Mississippi,Sunflower County,Southeast,42.2,2.28,-2.27,0.289063307,0.700299494,0.319,0.68,0.6392,0.387,POINT (-89.65344 32.713378),Evangelical,0.440475382
28135,Mississippi,Tallahatchie County,Southeast,23.8,4.14,2.07,0.437181515,0.545598313,0.265,0.735,0.6133,0.281,POINT (-89.65344 32.713378),Evangelical,0.389842632
28137,Mississippi,Tate County,Southeast,71.4,4.04,-1.51,0.664605755,0.319288604,0.298,0.702,0.6133,0.289,POINT (-89.65344 32.713378),Evangelical,0.656684899
28139,Mississippi,Tippah County,Southeast,48.6,3.89,1.29,0.797267868,0.191744209,0.354,0.647,0.6347,0.307,POINT (-89.65344 32.713378),Evangelical,0.745052177
28141,Mississippi,Tishomingo County,Southeast,46.2,4.42,-0.74,0.867278889,0.115775664,0.406,0.595,0.6347,0.303,POINT (-89.65344 32.713378),Evangelical,0.635073751
28143,Mississippi,Tunica County,Southeast,23.7,8.9,7.42,0.259747546,0.723702665,0.256,0.744,0.6133,0.336,POINT (-89.65344 32.713378),Evangelical,0.215717202
28145,Mississippi,Union County,Southeast,65.3,12.39,10.41,0.817866435,0.17030671,0.311,0.689,0.5894,0.295,POINT (-89.65344 32.713378),Evangelical,0.998820668
28147,Mississippi,Walthall County,Southeast,38.2,5,3,0.592530188,0.398062342,0.378,0.622,0.5773,0.275,POINT (-89.65344 32.713378),Evangelical,0.443825682
28149,Mississippi,Warren County,Southeast,82.9,10.07,8.18,0.492258739,0.495915653,0.195,0.803,0.5461,0.419,POINT (-89.65344 32.713378),Evangelical,0.782974187
28151,Mississippi,Washington County,Southeast,70.6,4.55,0.65,0.294036061,0.693647712,0.386,0.614,0.6392,0.35,POINT (-89.65344 32.713378),Evangelical,0.694076696
28153,Mississippi,Wayne County,Southeast,25.6,1.42,0.71,0.626626925,0.360059613,0.22,0.781,0.6295,0.26,POINT (-89.65344 32.713378),Evangelical,0.675567552
28155,Mississippi,Webster County,Southeast,24.4,5.9,5.9,0.794335431,0.193076638,0.276,0.724,0.559,0.365,POINT (-89.65344 32.713378),Evangelical,0.796352287
28157,Mississippi,Wilkinson County,Southeast,14.6,0,-9.93,0.320581114,0.665617433,0.364,0.636,0.5773,0.461,POINT (-89.65344 32.713378),Evangelical,0.60406965
28159,Mississippi,Winston County,Southeast,31.6,5.57,3.18,0.553007356,0.437040242,0.124,0.875,0.559,0.358,POINT (-89.65344 32.713378),Evangelical,0.91269924
28161,Mississippi,Yalobusha County,Southeast,27.1,2.36,-5.9,0.561486693,0.425971245,0.258,0.74,0.6269,0.462,POINT (-89.65344 32.713378),Evangelical,1.117053163
28163,Mississippi,Yazoo County,Southeast,30.4,18.77,13.96,0.46279092,0.526386361,0.233,0.767,0.5355,0.309,POINT (-89.65344 32.713378),Evangelical,0.577445216
29001,Missouri,Adair County,Plains,45.1,13.53,10.15,0.620452786,0.358939628,0.352,0.648,0.4401,0.386,POINT (-92.477244 38.3675),Evangelical,0.483227243
29003,Missouri,Andrew County,Plains,40,47.59,33.07,0.743949959,0.241078753,0.494,0.506,0.4609,0.318,POINT (-92.477244 38.3675),Evangelical,0.387716153
29007,Missouri,Audrain County,Plains,36.9,21.38,19.69,0.725600601,0.253753754,0.391,0.608,0.4574,0.323,POINT (-92.477244 38.3675),Evangelical,0.629401857
29009,Missouri,Barry County,Plains,45.7,32.73,24.35,0.796576484,0.18899859,0.422,0.578,0.4271,0.349,POINT (-92.477244 38.3675),Evangelical,0.577436301
29011,Missouri,Barton County,Plains,21,26.74,19.65,0.850419615,0.138884318,0.415,0.585,0.4714,0.27,POINT (-92.477244 38.3675),Evangelical,0.651427189
29013,Missouri,Bates County,Plains,20.4,15.02,12.37,0.783864068,0.198669202,0.318,0.681,0.4211,0.325,POINT (-92.477244 38.3675),Evangelical,0.609067981
29015,Missouri,Benton County,Plains,27.1,19.1,13.96,0.774054983,0.208094693,0.478,0.522,0.4719,0.396,POINT (-92.477244 38.3675),Evangelical,0.538413098
29017,Missouri,Bollinger County,Plains,20,1.18,-1.17,0.863613572,0.125355173,0.381,0.618,0.4321,0.269,POINT (-92.477244 38.3675),Evangelical,0.450861441
29019,Missouri,Boone County,Plains,237.3,24.46,21.29,0.423898736,0.549140049,0.261,0.739,0.3572,0.54,POINT (-92.477244 38.3675),Evangelical,0.438029537
29021,Missouri,Buchanan County,Plains,218.6,26.65,17.66,0.613421498,0.367369802,0.479,0.521,0.4609,0.318,POINT (-92.477244 38.3675),Evangelical,0.541697963
29023,Missouri,Butler County,Plains,61.6,18.5,13.4,0.804917039,0.181963508,0.524,0.477,0.4998,0.267,POINT (-92.477244 38.3675),Evangelical,0.455437678
29025,Missouri,Caldwell County,Plains,22.1,12.67,-4.75,0.795600171,0.191584793,0.453,0.547,0.4302,0.321,POINT (-92.477244 38.3675),Evangelical,0.577567912
29027,Missouri,Callaway County,Plains,53.1,33.52,27.45,0.700671585,0.277620129,0.46,0.54,0.4201,0.377,POINT (-92.477244 38.3675),Evangelical,0.386650726
29029,Missouri,Camden County,Plains,67.1,41.03,25.6,0.759713042,0.227793003,0.506,0.495,0.4669,0.338,POINT (-92.477244 38.3675),Evangelical,0.428548702
29031,Missouri,Cape Girardeau County,Plains,130.8,1.63,0.72,0.716797262,0.26681214,0.326,0.674,0.4321,0.398,POINT (-92.477244 38.3675),Catholic,0.850477046
29033,Missouri,Carroll County,Plains,13.4,13.17,1.65,0.817740512,0.173433363,0.363,0.637,0.4525,0.448,POINT (-92.477244 38.3675),Evangelical,0.83894567
29035,Missouri,Carter County,Plains,12.3,19.1,16.71,0.846047635,0.144287194,0.595,0.406,0.4998,0.255,POINT (-92.477244 38.3675),Evangelical,0.409736632
29037,Missouri,Cass County,Plains,142.8,23.63,18.09,0.647941054,0.331870123,0.279,0.72,0.4211,0.419,POINT (-92.477244 38.3675),Evangelical,0.403647038
29039,Missouri,Cedar County,Plains,29.5,32.85,20.9,0.82169222,0.162549688,0.504,0.496,0.4714,0.27,POINT (-92.477244 38.3675),Evangelical,0.522028322
29041,Missouri,Chariton County,Plains,10.4,15.39,-40.4,0.763061074,0.224675006,0.342,0.658,0.4525,0.324,POINT (-92.477244 38.3675),Catholic,0.919039714
29043,Missouri,Christian County,Plains,137.6,51.12,23.39,0.745532569,0.237643844,0.296,0.704,0.4226,0.368,POINT (-92.477244 38.3675),Evangelical,0.606985095
29045,Missouri,Clark County,Plains,14.1,0,-27.32,0.787271656,0.19976429,0.457,0.543,0.4401,0.244,POINT (-92.477244 38.3675),Evangelical,0.532567586
29047,Missouri,Clay County,Plains,558.6,16.13,6.36,0.510433044,0.469309231,0.146,0.854,0.3724,0.433,POINT (-92.477244 38.3675),Catholic,0.529996981
29049,Missouri,Clinton County,Plains,49.5,30.25,21.84,0.716293167,0.265980896,0.275,0.726,0.4302,0.381,POINT (-92.477244 38.3675),Evangelical,0.570746758
29051,Missouri,Cole County,Plains,193,31.27,24.38,0.659920565,0.321131321,0.379,0.621,0.4201,0.462,POINT (-92.477244 38.3675),Catholic,0.743834715
29053,Missouri,Cooper County,Plains,31.2,20.97,18.55,0.721500058,0.258713908,0.277,0.723,0.4525,0.356,POINT (-92.477244 38.3675),Evangelical,0.595193455
29055,Missouri,Crawford County,Plains,33.3,14.93,10.75,0.79513351,0.192563565,0.451,0.55,0.4143,0.26,POINT (-92.477244 38.3675),Evangelical,0.346371882
29057,Missouri,Dade County,Plains,16.1,28.34,28.34,0.828841952,0.159261957,0.494,0.505,0.4714,0.357,POINT (-92.477244 38.3675),Evangelical,0.713687682
29059,Missouri,Dallas County,Plains,31,61.79,44.86,0.816757157,0.170286278,0.475,0.525,0.4719,0.268,POINT (-92.477244 38.3675),Evangelical,0.349168505
29061,Missouri,Daviess County,Plains,15,12.08,-26.17,0.793147533,0.190744055,0.462,0.538,0.4441,0.279,POINT (-92.477244 38.3675),Evangelical,0.728684928
29063,Missouri,DeKalb County,Plains,30.6,17.08,15.94,0.790419162,0.192029734,0.436,0.564,0.4609,0.224,POINT (-92.477244 38.3675),Evangelical,0.339590444
29065,Missouri,Dent County,Plains,20.8,19.26,2.75,0.838280594,0.147857743,0.511,0.489,0.4143,0.243,POINT (-92.477244 38.3675),Evangelical,0.576100147
29067,Missouri,Douglas County,Plains,16.8,59.59,40.09,0.842571429,0.145142857,0.504,0.495,0.494,0.178,POINT (-92.477244 38.3675),Evangelical,0.255553932
29069,Missouri,Dunklin County,Plains,59.1,17.65,-3.44,0.780785104,0.211152702,0.307,0.693,0.5101,0.255,POINT (-92.477244 38.3675),Evangelical,0.553656934
29071,Missouri,Franklin County,Plains,110,9.89,4.94,0.708913104,0.271379342,0.308,0.691,0.4294,0.447,POINT (-92.477244 38.3675),Catholic,0.532120758
29073,Missouri,Gasconade County,Plains,29.4,10.69,4.86,0.785308595,0.202069923,0.461,0.539,0.4143,0.438,POINT (-92.477244 38.3675),Evangelical,0.625279201
29075,Missouri,Gentry County,Plains,13.7,56.53,45.66,0.797343219,0.189372876,0.449,0.55,0.4441,0.397,POINT (-92.477244 38.3675),Evangelical,0.919709112
29077,Missouri,Greene County,Plains,407.5,58.34,35.87,0.58977433,0.388349788,0.309,0.69,0.434,0.389,POINT (-92.477244 38.3675),Evangelical,0.58483723
29079,Missouri,Grundy County,Plains,23.6,15.95,-2.9,0.807978364,0.180076628,0.517,0.483,0.4441,0.316,POINT (-92.477244 38.3675),Evangelical,1.010622746
29081,Missouri,Harrison County,Plains,12.4,10.26,3.42,0.835859906,0.156037637,0.516,0.484,0.4441,0.309,POINT (-92.477244 38.3675),Evangelical,0.752819024
29083,Missouri,Henry County,Plains,32,11.78,-1.31,0.744067482,0.242769744,0.392,0.607,0.4714,0.364,POINT (-92.477244 38.3675),Evangelical,0.690822557
29085,Missouri,Hickory County,Plains,24.1,31.43,23.95,0.780708661,0.207874016,0.521,0.48,0.4719,0.302,POINT (-92.477244 38.3675),Evangelical,0.438454347
29087,Missouri,Holt County,Plains,10.6,29.2,29.2,0.84336321,0.144259496,0.508,0.492,0.4441,0.372,POINT (-92.477244 38.3675),Mainline,0.948289902
29089,Missouri,Howard County,Plains,21.9,18.57,14.28,0.697761194,0.277494108,0.279,0.722,0.4525,0.377,POINT (-92.477244 38.3675),Evangelical,0.597890379
29091,Missouri,Howell County,Plains,43.6,31.69,25.64,0.813994638,0.172546917,0.651,0.349,0.494,0.215,POINT (-92.477244 38.3675),Evangelical,0.451113861
29093,Missouri,Iron County,Plains,19.3,2.82,0,0.783101045,0.205792683,0.296,0.703,0.4998,0.298,POINT (-92.477244 38.3675),Evangelical,0.497742239
29095,Missouri,Jackson County,Plains,1115.3,19.35,12.42,0.37991311,0.60001261,0.181,0.819,0.3876,0.445,POINT (-92.477244 38.3675),Catholic,0.578066269
29097,Missouri,Jasper County,Plains,183.9,55.66,39.22,0.720660147,0.258805776,0.437,0.564,0.4709,0.367,POINT (-92.477244 38.3675),Evangelical,0.644773602
29099,Missouri,Jefferson County,Plains,333.1,12,8.51,0.66027355,0.321566913,0.337,0.663,0.4239,0.345,POINT (-92.477244 38.3675),Catholic,0.382059406
29101,Missouri,Johnson County,Plains,63.4,15.33,10.4,0.669852528,0.301604463,0.301,0.7,0.4302,0.313,POINT (-92.477244 38.3675),Evangelical,0.425154482
29103,Missouri,Knox County,Plains,8.2,7.22,7.22,0.801510248,0.183387271,0.376,0.624,0.4401,0.352,POINT (-92.477244 38.3675),Evangelical,0.67949649
29105,Missouri,Laclede County,Plains,46.5,55.59,36.79,0.819508128,0.165545168,0.606,0.394,0.4719,0.286,POINT (-92.477244 38.3675),Evangelical,0.574259931
29107,Missouri,Lafayette County,Plains,53.1,12.67,6.99,0.719613017,0.262210495,0.183,0.818,0.4302,0.397,POINT (-92.477244 38.3675),Evangelical,0.69934993
29109,Missouri,Lawrence County,Plains,63.2,52.14,36.12,0.805696733,0.179502932,0.542,0.459,0.4714,0.292,POINT (-92.477244 38.3675),Evangelical,0.666459595
29111,Missouri,Lewis County,Plains,20.2,16.07,0.73,0.770883055,0.213495335,0.45,0.55,0.4401,0.308,POINT (-92.477244 38.3675),Evangelical,0.643619626
29113,Missouri,Lincoln County,Plains,83.9,16.95,-0.24,0.752911986,0.227686264,0.418,0.581,0.4574,0.324,POINT (-92.477244 38.3675),Catholic,0.337366358
29115,Missouri,Linn County,Plains,20.7,16.78,-95.88,0.761962976,0.22266853,0.4,0.6,0.4441,0.396,POINT (-92.477244 38.3675),Evangelical,0.83096936
29117,Missouri,Livingston County,Plains,28.5,29.08,-29.09,0.779372595,0.20864161,0.489,0.51,0.4441,0.383,POINT (-92.477244 38.3675),Evangelical,0.813096413
29119,Missouri,McDonald County,Plains,42.8,31.9,13.76,0.824588534,0.158952833,0.386,0.614,0.4271,0.208,POINT (-92.477244 38.3675),Evangelical,0.357579171
29121,Missouri,Macon County,Plains,19.4,15.12,3.78,0.77539561,0.212098009,0.403,0.596,0.4401,0.345,POINT (-92.477244 38.3675),Evangelical,0.765129128
29123,Missouri,Madison County,Plains,24.7,1.18,-7.09,0.807610994,0.179527837,0.298,0.702,0.4998,0.297,POINT (-92.477244 38.3675),Evangelical,0.512023556
29125,Missouri,Maries County,Plains,17.4,18.07,13.14,0.815761895,0.170614127,0.377,0.622,0.4143,0.307,POINT (-92.477244 38.3675),Evangelical,0.511987794
29127,Missouri,Marion County,Plains,65.9,20.53,18.78,0.742807911,0.239886125,0.483,0.517,0.4401,0.38,POINT (-92.477244 38.3675),Evangelical,0.652896008
29129,Missouri,Mercer County,Plains,8.3,3.95,-15.8,0.866216976,0.124789207,0.576,0.423,0.4441,0.305,POINT (-92.477244 38.3675),Evangelical,0.784676354
29131,Missouri,Miller County,Plains,41.8,43.49,24.53,0.821838152,0.164593765,0.463,0.537,0.4669,0.258,POINT (-92.477244 38.3675),Evangelical,0.57693551
29133,Missouri,Mississippi County,Plains,34.9,4.34,-4.33,0.743692178,0.247687132,0.367,0.634,0.5101,0.366,POINT (-92.477244 38.3675),Evangelical,0.497771277
29135,Missouri,Moniteau County,Plains,37.6,30.11,24.8,0.80257091,0.182758139,0.48,0.52,0.4201,0.307,POINT (-92.477244 38.3675),Evangelical,0.637918883
29137,Missouri,Monroe County,Plains,13.6,14.87,9.91,0.775596699,0.208788758,0.451,0.549,0.4401,0.396,POINT (-92.477244 38.3675),Evangelical,0.765271493
29139,Missouri,Montgomery County,Plains,22.8,21.02,14.84,0.773562024,0.209286209,0.3,0.699,0.4574,0.406,POINT (-92.477244 38.3675),Evangelical,0.535959464
29141,Missouri,Morgan County,Plains,34.4,29.78,24.93,0.784441868,0.202803837,0.504,0.497,0.4669,0.328,POINT (-92.477244 38.3675),Evangelical,0.525309993
29143,Missouri,New Madrid County,Plains,28.1,5.86,-1.67,0.751310345,0.241103448,0.359,0.641,0.5101,0.265,POINT (-92.477244 38.3675),Evangelical,0.580080186
29145,Missouri,Newton County,Plains,93,46.57,29.31,0.778736138,0.204823095,0.417,0.584,0.4709,0.197,POINT (-92.477244 38.3675),Evangelical,0.521371786
29147,Missouri,Nodaway County,Plains,26.6,8.41,3.88,0.693924997,0.288385727,0.446,0.555,0.4441,0.393,POINT (-92.477244 38.3675),Catholic,0.608472401
29149,Missouri,Oregon County,Plains,13.8,20.35,12.21,0.811774636,0.17366533,0.631,0.37,0.494,0.234,POINT (-92.477244 38.3675),Evangelical,0.501792115
29151,Missouri,Osage County,Plains,23,20.99,19.94,0.852235044,0.137551399,0.371,0.629,0.4201,0.336,POINT (-92.477244 38.3675),Catholic,0.733823317
29153,Missouri,Ozark County,Plains,13.1,23.36,15.57,0.835526316,0.154605263,0.435,0.565,0.494,0.22,POINT (-92.477244 38.3675),Evangelical,0.21989098
29155,Missouri,Pemiscot County,Plains,37.1,5.42,2.71,0.718395815,0.272013949,0.388,0.611,0.5101,0.212,POINT (-92.477244 38.3675),Evangelical,0.653038916
29157,Missouri,Perry County,Plains,40,6.72,-2.24,0.810521859,0.176140574,0.29,0.71,0.4897,0.327,POINT (-92.477244 38.3675),Catholic,0.666332824
29159,Missouri,Pettis County,Plains,61.9,31.72,29.02,0.72545426,0.250458187,0.452,0.548,0.4525,0.363,POINT (-92.477244 38.3675),Evangelical,0.677472098
29161,Missouri,Phelps County,Plains,67.2,37.82,34.94,0.688879804,0.288072363,0.435,0.564,0.4143,0.36,POINT (-92.477244 38.3675),Evangelical,0.443551245
29163,Missouri,Pike County,Plains,27.6,13.27,13.27,0.761923327,0.223131904,0.573,0.427,0.4574,0.319,POINT (-92.477244 38.3675),Evangelical,0.559894146
29165,Missouri,Platte County,Plains,212.6,14.18,9.95,0.504924044,0.474576567,0.172,0.827,0.361,0.458,POINT (-92.477244 38.3675),Catholic,0.435099975
29167,Missouri,Polk County,Plains,49,65.77,43.55,0.786643654,0.191516198,0.395,0.605,0.4719,0.291,POINT (-92.477244 38.3675),Evangelical,0.436875743
29169,Missouri,Pulaski County,Plains,95.5,26.61,20.91,0.716594977,0.25946996,0.471,0.529,0.4669,0.304,POINT (-92.477244 38.3675),Evangelical,0.375157822
29171,Missouri,Putnam County,Plains,9.6,6.08,-66.93,0.840321898,0.152901313,0.427,0.573,0.4441,0.283,POINT (-92.477244 38.3675),Evangelical,0.551717212
29173,Missouri,Ralls County,Plains,21.6,29.1,24.94,0.776404097,0.212822324,0.514,0.486,0.4401,0.25,POINT (-92.477244 38.3675),Evangelical,0.450280319
29175,Missouri,Randolph County,Plains,52.7,17.89,13.27,0.746276992,0.231291884,0.396,0.604,0.4525,0.282,POINT (-92.477244 38.3675),Evangelical,0.593688518
29177,Missouri,Ray County,Plains,41.3,11.17,1.86,0.716370504,0.266889862,0.43,0.57,0.4302,0.331,POINT (-92.477244 38.3675),Evangelical,0.492508726
29179,Missouri,Reynolds County,Plains,8.3,2.28,0,0.828684051,0.160400243,0.405,0.595,0.4998,0.173,POINT (-92.477244 38.3675),Evangelical,0.584826762
29181,Missouri,Ripley County,Plains,22.4,11.83,10.75,0.846422949,0.14570579,0.541,0.458,0.4998,0.226,POINT (-92.477244 38.3675),Evangelical,0.3
29183,Missouri,St. Charles County,Plains,643.2,12.29,7.44,0.578284546,0.403257408,0.182,0.818,0.3245,0.519,POINT (-92.477244 38.3675),Catholic,0.548977073
29185,Missouri,St. Clair County,Plains,14.6,21.28,13.68,0.790510655,0.198632891,0.49,0.509,0.4714,0.263,POINT (-92.477244 38.3675),Evangelical,0.511575727
29186,Missouri,Ste. Genevieve County,Plains,36.4,3.99,-1.6,0.699072121,0.286060734,0.309,0.691,0.4897,0.387,POINT (-92.477244 38.3675),Catholic,0.514246349
29187,Missouri,St. Francois County,Plains,144.6,8.08,2.77,0.732509553,0.251562444,0.308,0.692,0.4897,0.34,POINT (-92.477244 38.3675),Evangelical,0.476323077
29189,Missouri,St. Louis County,Plains,1967.2,11.77,6.87,0.371878996,0.611713015,0.121,0.879,0.3201,0.496,POINT (-92.477244 38.3675),Catholic,0.553896376
29195,Missouri,Saline County,Plains,30.9,28.24,23.22,0.677697237,0.305074062,0.425,0.575,0.4525,0.404,POINT (-92.477244 38.3675),Evangelical,0.613992298
29197,Missouri,Schuyler County,Plains,14.4,12.26,12.26,0.801797304,0.186220669,0.362,0.638,0.4401,0.244,POINT (-92.477244 38.3675),Evangelical,0.529000226
29199,Missouri,Scotland County,Plains,11.1,0,0,0.786290323,0.195564516,0.394,0.607,0.4401,0.259,POINT (-92.477244 38.3675),Mainline,0.394177163
29201,Missouri,Scott County,Plains,93.3,2.99,1.12,0.777075456,0.211806535,0.368,0.632,0.4321,0.388,POINT (-92.477244 38.3675),Evangelical,0.678446582
29203,Missouri,Shannon County,Plains,8.4,31.49,29.74,0.810291859,0.180747568,0.66,0.341,0.494,0.213,POINT (-92.477244 38.3675),Evangelical,0.273901197
29205,Missouri,Shelby County,Plains,12.7,40.95,33.72,0.805970149,0.176716418,0.446,0.555,0.4401,0.434,POINT (-92.477244 38.3675),Evangelical,0.815314609
29207,Missouri,Stoddard County,Plains,36.4,13.78,12.3,0.855355281,0.13548339,0.413,0.587,0.5101,0.303,POINT (-92.477244 38.3675),Evangelical,0.362586759
29209,Missouri,Stone County,Plains,69.4,40.24,24.59,0.800735811,0.189687821,0.32,0.681,0.4271,0.303,POINT (-92.477244 38.3675),Evangelical,0.307434321
29211,Missouri,Sullivan County,Plains,10.4,11.73,2.35,0.798866856,0.19344395,0.437,0.564,0.4441,0.356,POINT (-92.477244 38.3675),Evangelical,0.462317545
29213,Missouri,Taney County,Plains,81.7,84.29,49.55,0.780127815,0.20309647,0.346,0.654,0.4271,0.303,POINT (-92.477244 38.3675),Evangelical,0.404857281
29215,Missouri,Texas County,Plains,22.1,28.12,11.81,0.837649138,0.151657092,0.711,0.289,0.494,0.243,POINT (-92.477244 38.3675),Evangelical,0.594547831
29217,Missouri,Vernon County,Plains,25.6,35.43,31.26,0.77898748,0.207185629,0.379,0.621,0.4714,0.297,POINT (-92.477244 38.3675),Evangelical,0.533295524
29219,Missouri,Warren County,Plains,75.9,20.84,17.23,0.719564626,0.259537415,0.304,0.696,0.4574,0.359,POINT (-92.477244 38.3675),Catholic,0.408482761
29221,Missouri,Washington County,Plains,33.2,4.72,1.83,0.806635926,0.180834002,0.391,0.609,0.4897,0.254,POINT (-92.477244 38.3675),Evangelical,0.344949395
29223,Missouri,Wayne County,Plains,17.8,8.88,8.88,0.848417829,0.14375638,0.492,0.509,0.4998,0.293,POINT (-92.477244 38.3675),Evangelical,0.337844834
29225,Missouri,Webster County,Plains,61.1,60.62,32.11,0.792374461,0.190265722,0.549,0.45,0.4226,0.353,POINT (-92.477244 38.3675),Evangelical,0.573200376
